customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-06039,Male,1,Yes,No,68,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),85.31,5768.02,No
CUST-06040,Male,0,Yes,No,45,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Electronic check,22.75,988.72,No
CUST-06041,Female,0,Yes,Yes,59,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,57.45,3474.57,No
CUST-06042,Female,0,No,No,65,Yes,No,DSL,No,No,No,Yes,No,No,Two year,Yes,Electronic check,98.75,6209.81,No
CUST-06043,Female,0,Yes,No,63,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,55.65,3047.11,No
CUST-06044,Male,0,Yes,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),56.39,3871.61,No
CUST-06045,Male,0,Yes,No,49,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,53.1,2264.87,No
CUST-06046,Female,0,No,No,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,51.59,1575.47,No
CUST-06047,Male,1,Yes,No,50,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,No,Electronic check,37.79,1682.35,No
CUST-06048,Male,0,Yes,No,58,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,37.33,1892.75,No
CUST-06049,Female,0,No,Yes,52,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Two year,No,Electronic check,98.99,4501.21,No
CUST-06050,Female,1,Yes,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,80.79,1901.23,No
CUST-06051,Male,0,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),45.88,1265.13,No
CUST-06052,Male,0,Yes,No,70,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),97.83,6304.33,No
CUST-06053,Female,0,No,Yes,71,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Two year,No,Mailed check,78.75,5518.85,No
CUST-06054,Male,0,No,No,30,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,No,Credit card (automatic),66.65,2032.19,Yes
CUST-06055,Male,0,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,81.07,3041.25,No
CUST-06056,Female,0,Yes,No,48,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),49.02,2304.82,No
CUST-06057,Female,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),93.6,2975.9,No
CUST-06058,Male,0,Yes,Yes,70,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),42.09,2867.24,No
CUST-06059,Male,1,Yes,No,35,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),74.79,2660.5,No
CUST-06060,Male,0,Yes,No,68,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Electronic check,104.1,6504.89,No
CUST-06061,Female,0,No,No,32,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,71.32,2048.56,No
CUST-06062,Male,0,Yes,No,59,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,69.75,3659.82,Yes
CUST-06063,Male,0,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,84.08,2856.63,No
CUST-06064,Female,0,No,Yes,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,50.02,718.22,Yes
CUST-06065,Female,0,Yes,No,52,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),118.89,5415.64,No
CUST-06066,Male,0,Yes,No,66,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,89.54,6163.16,No
CUST-06067,Female,0,Yes,Yes,6,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Mailed check,52.26,290.23,Yes
CUST-06068,Female,0,Yes,No,14,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),82.71,1191.31,No
CUST-06069,Male,0,Yes,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,107.56,3090.8,No
CUST-06070,Female,0,No,No,26,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),103.93,2485.17,No
CUST-06071,Female,0,Yes,Yes,18,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),114.37,1808.37,No
CUST-06072,Male,0,No,No,4,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),33.71,137.31,Yes
CUST-06073,Female,0,Yes,No,57,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),50.46,2957.67,No
CUST-06074,Male,0,No,No,53,Yes,No,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,114.38,5374.37,No
CUST-06075,Male,1,No,No,25,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),84.46,2060.18,No
CUST-06076,Female,0,No,Yes,47,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Mailed check,111.48,5043.47,No
CUST-06077,Female,0,No,No,52,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,43.99,2369.07,No
CUST-06078,Female,0,Yes,No,34,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),93.69,3120.26,Yes
CUST-06079,Male,1,Yes,No,16,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),70.54,1020.45,No
CUST-06080,Female,0,No,No,36,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.38,3016.83,No
CUST-06081,Male,0,No,No,28,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Credit card (automatic),75.76,2027.09,Yes
CUST-06082,Female,0,No,No,65,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,92.59,5533.62,Yes
CUST-06083,Female,0,Yes,No,72,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),38.97,2725.97,Yes
CUST-06084,Female,0,Yes,No,53,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,117.51,6492.47,No
CUST-06085,Male,0,Yes,No,42,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,70.05,2981.78,Yes
CUST-06086,Female,0,No,No,19,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),101.65,1928.42,No
CUST-06087,Female,0,No,No,44,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),20.07,764.1,Yes
CUST-06088,Male,0,No,Yes,30,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,33.46,877.49,Yes
CUST-06089,Male,1,No,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,51.98,2224.14,Yes
CUST-06090,Female,0,No,Yes,27,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,90.37,2089.47,Yes
CUST-06091,Female,0,No,No,34,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Electronic check,49.5,1646.84,No
CUST-06092,Female,0,Yes,No,24,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),97.22,2124.19,Yes
CUST-06093,Male,1,No,Yes,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,31.41,1551.74,No
CUST-06094,Male,1,Yes,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,63.28,380.61,No
CUST-06095,Male,0,No,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,50.55,3067.21,No
CUST-06096,Male,0,Yes,Yes,51,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),28.03,1414.06,No
CUST-06097,Female,0,No,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,91.98,691.62,No
CUST-06098,Male,1,No,No,56,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Electronic check,107.55,5158.85,No
CUST-06099,Male,0,No,No,58,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,No,Mailed check,107.24,5372.87,No
CUST-06100,Male,0,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),45.15,3011.71,No
CUST-06101,Female,0,No,Yes,8,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),116.65,949.48,Yes
CUST-06102,Female,1,No,Yes,66,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),99.67,6375.72,Yes
CUST-06103,Male,0,Yes,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),42.39,943.12,No
CUST-06104,Male,0,No,No,42,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,107.43,4229.12,No
CUST-06105,Female,0,Yes,No,54,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,37.51,1883.73,No
CUST-06106,Female,0,No,No,16,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,33.12,545.48,Yes
CUST-06107,Female,0,No,No,4,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,107.76,379.55,Yes
CUST-06108,Female,1,No,No,59,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,112.3,6137.55,Yes
CUST-06109,Female,1,No,No,46,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,64.15,2690.2,No
CUST-06110,Female,1,No,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),84.63,1064.81,No
CUST-06111,Female,0,No,Yes,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,50.67,1853.08,No
CUST-06112,Female,0,No,No,54,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),96.04,4944.89,No
CUST-06113,Male,1,No,No,49,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),103.4,5311.28,No
CUST-06114,Male,0,No,Yes,58,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,38.48,2010.53,No
CUST-06115,Male,0,Yes,No,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,88.69,1438.58,No
CUST-06116,Male,1,No,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),108.45,1941.74,No
CUST-06117,Male,0,No,Yes,60,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),96.3,5194.19,No
CUST-06118,Male,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),98.89,1755.32,No
CUST-06119,Female,0,No,Yes,11,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,41.48,461.17,No
CUST-06120,Female,0,Yes,No,15,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Credit card (automatic),102.25,1495.75,Yes
CUST-06121,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,69.82,4981.15,No
CUST-06122,Male,0,No,No,17,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,19.22,329.99,No
CUST-06123,Female,0,No,Yes,5,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,86.12,424.95,No
CUST-06124,Female,0,No,No,61,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,97.14,5408.94,No
CUST-06125,Female,0,Yes,No,4,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),97.74,371.91,Yes
CUST-06126,Male,0,No,No,56,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,113.16,5784.67,No
CUST-06127,Female,1,No,No,48,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,26.76,1272.33,No
CUST-06128,Male,0,Yes,No,48,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Electronic check,37.16,1519.1,No
CUST-06129,Male,0,Yes,Yes,35,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),112.47,3649.56,No
CUST-06130,Female,0,Yes,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,94.56,2751.37,Yes
CUST-06131,Female,1,Yes,No,21,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),60.54,1322.04,No
CUST-06132,Male,0,Yes,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),32.12,159.61,No
CUST-06133,Female,0,Yes,No,64,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),103.4,6291.28,No
CUST-06134,Female,1,No,No,69,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),49.7,3080.99,No
CUST-06135,Male,0,Yes,No,21,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,103.07,1848.12,No
CUST-06136,Female,1,Yes,No,32,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,No,Mailed check,74.84,2397.62,No
CUST-06137,Male,1,Yes,No,18,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Mailed check,72.77,1243.4,No
CUST-06138,Male,1,Yes,No,58,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,Yes,Credit card (automatic),79.47,4000.4,No
CUST-06139,Female,0,No,No,24,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Electronic check,60.81,1408.38,No
CUST-06140,Male,0,Yes,No,5,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),29.22,125.35,No
CUST-06141,Male,1,No,No,53,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),77.75,3859.65,No
CUST-06142,Female,0,No,No,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),61.01,3147.37,Yes
CUST-06143,Female,0,Yes,No,5,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),64.83,331.52,No
CUST-06144,Female,0,No,No,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,79.23,5726.39,Yes
CUST-06145,Male,0,No,No,41,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,No,Electronic check,32.49,1170.64,No
CUST-06146,Male,0,Yes,Yes,7,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,42.42,294.09,No
CUST-06147,Female,0,No,Yes,1,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Electronic check,47.31,48.46,Yes
CUST-06148,Male,0,No,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Mailed check,56.47,2748.56,No
CUST-06149,Female,0,No,No,26,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),27.93,664.69,No
CUST-06150,Female,0,Yes,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,33.95,1826.58,No
CUST-06151,Male,0,No,No,12,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,44.01,508.42,Yes
CUST-06152,Female,0,Yes,No,70,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),88.86,5511.67,No
CUST-06153,Male,0,Yes,No,19,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),86.4,1419.76,No
CUST-06154,Male,0,Yes,No,4,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),18.93,64.42,No
CUST-06155,Female,0,No,Yes,5,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),25.21,131.37,No
CUST-06156,Male,0,No,No,54,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Mailed check,68.9,3800.98,No
CUST-06157,Female,0,Yes,No,70,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),61.36,4477.55,No
CUST-06158,Male,0,Yes,No,57,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,48.02,2842.1,No
CUST-06159,Male,0,No,No,52,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),69.07,3502.05,No
CUST-06160,Male,0,No,No,18,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,38.4,671.32,No
CUST-06161,Female,0,Yes,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),31.79,2074.08,No
CUST-06162,Male,1,No,Yes,10,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,25.11,260.97,No
CUST-06163,Female,0,Yes,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,25.32,563.65,No
CUST-06164,Male,1,No,No,68,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,38.16,2267.87,Yes
CUST-06165,Male,0,No,Yes,52,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),98.69,4497.17,No
CUST-06166,Female,0,Yes,Yes,47,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,No,Electronic check,99.86,4608.87,No
CUST-06167,Female,0,No,No,70,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,111.07,6734.27,No
CUST-06168,Female,0,No,No,26,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),85.45,2160.24,No
CUST-06169,Female,0,Yes,No,70,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,56.34,4112.51,No
CUST-06170,Female,0,Yes,No,43,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,31.11,1137.95,No
CUST-06171,Male,0,Yes,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,40.35,2469.96,No
CUST-06172,Male,0,Yes,Yes,63,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Credit card (automatic),62.84,4112.96,Yes
CUST-06173,Female,0,No,No,66,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,43.42,2716.04,No
CUST-06174,Male,0,Yes,No,63,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,No,Credit card (automatic),50.14,2866.21,No
CUST-06175,Male,1,No,No,13,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Mailed check,114.3,1336.96,No
CUST-06176,Male,0,Yes,No,51,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Electronic check,57.37,2992.53,No
CUST-06177,Female,0,No,No,5,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),33.61,157.28,No
CUST-06178,Male,0,Yes,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,53.3,2447.82,Yes
CUST-06179,Male,0,Yes,No,36,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Mailed check,21.9,719.01,No
CUST-06180,Male,0,Yes,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),80.9,2793.0,No
CUST-06181,Female,0,No,No,50,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),91.5,4617.11,No
CUST-06182,Male,0,Yes,No,56,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,59.15,3039.83,Yes
CUST-06183,Male,1,Yes,No,19,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Two year,Yes,Electronic check,74.23,1311.04,No
CUST-06184,Female,0,No,Yes,20,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),107.13,2011.17,Yes
CUST-06185,Female,1,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,38.98,831.65,No
CUST-06186,Male,1,No,Yes,31,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,34.79,982.34,Yes
CUST-06187,Male,1,Yes,No,62,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,No,Mailed check,44.38,2584.11,No
CUST-06188,Female,0,Yes,No,44,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Electronic check,40.37,1704.47,No
CUST-06189,Female,0,No,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,107.29,6718.78,No
CUST-06190,Female,0,No,No,67,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Electronic check,22.67,1293.2,Yes
CUST-06191,Female,0,Yes,No,49,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,26.6,1178.24,No
CUST-06192,Female,0,Yes,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),113.94,6811.12,Yes
CUST-06193,Female,0,No,No,4,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),58.02,210.43,Yes
CUST-06194,Female,0,Yes,No,39,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,68.54,2711.74,No
CUST-06195,Male,0,No,Yes,7,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Electronic check,77.17,503.35,Yes
CUST-06196,Female,0,Yes,No,71,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),97.8,7105.27,No
CUST-06197,Female,0,No,No,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),90.63,4108.17,No
CUST-06198,Male,0,No,Yes,15,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Electronic check,55.99,762.99,No
CUST-06199,Female,0,Yes,No,7,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,99.78,626.88,No
CUST-06200,Female,0,Yes,Yes,47,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),94.15,4029.16,No
CUST-06201,Male,0,No,No,68,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),107.65,6512.52,No
CUST-06202,Female,0,Yes,Yes,45,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),43.69,1966.26,No
CUST-06203,Male,0,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),27.68,550.31,No
CUST-06204,Male,0,No,No,47,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),28.79,1257.66,No
CUST-06205,Male,0,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,73.56,3573.71,No
CUST-06206,Male,0,Yes,No,27,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,44.72,1180.29,No
CUST-06207,Female,0,Yes,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,22.57,105.64,No
CUST-06208,Male,0,No,No,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,103.35,5330.48,No
CUST-06209,Male,0,Yes,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,105.97,6037.11,No
CUST-06210,Female,0,No,No,59,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),55.42,3302.58,No
CUST-06211,Male,1,No,Yes,61,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,31.39,1653.87,Yes
CUST-06212,Male,0,Yes,Yes,56,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),43.36,2189.56,No
CUST-06213,Male,0,Yes,No,47,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,87.12,4278.77,No
CUST-06214,Male,0,Yes,No,48,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,88.15,3836.09,No
